wl_home,season,days_between_games_home,avg_min_home,avg_fgm_home,avg_fga_home,avg_3pm_home,avg_3pa_home,avg_ftm_home,avg_fta_home,avg_oreb_home,avg_dreb_home,avg_treb_home,avg_ast_home,avg_stl_home,avg_blk_home,avg_tov_home,avg_pf_home,avg_pts_home,avg_plus_minus_home,avg_3pm_diff_home,avg_ftm_diff_home,avg_reb_diff_home,avg_win_home,avg_fg_pct_home,avg_3p_pct_home,avg_ft_pct_home,avg_true_pct_home,days_between_games_away,avg_min_away,avg_fgm_away,avg_fga_away,avg_3pm_away,avg_3pa_away,avg_ftm_away,avg_fta_away,avg_oreb_away,avg_dreb_away,avg_treb_away,avg_ast_away,avg_stl_away,avg_blk_away,avg_tov_away,avg_pf_away,avg_pts_away,avg_plus_minus_away,avg_3pm_diff_away,avg_ftm_diff_away,avg_reb_diff_away,avg_win_away,avg_fg_pct_away,avg_3p_pct_away,avg_ft_pct_away,avg_true_pct_away
1,2022,4,240.0,41.333333333333336,85.46666666666667,15.4,41.733333333333334,15.8,21.266666666666666,9.6,35.4,45.0,23.733333333333334,7.666666666666667,5.466666666666667,14.333333333333334,19.266666666666666,113.86666666666666,8.4,4.2,1.6666666666666667,4.4,0.6,0.4836193447737909,0.36900958466453676,0.7429467084639498,0.6004105852245564,2,241.66666666666666,37.333333333333336,85.66666666666667,11.2,34.666666666666664,16.866666666666667,20.6,10.533333333333333,37.2,47.733333333333334,21.733333333333334,6.6,4.933333333333334,13.8,17.133333333333333,102.73333333333333,5.133333333333334,-0.4,2.2,4.133333333333334,0.6666666666666666,0.4357976653696498,0.3230769230769231,0.8187702265372169,0.5422390496565702
0,2022,3,250.0,40.53333333333333,89.93333333333334,11.8,34.666666666666664,17.733333333333334,23.666666666666668,9.933333333333334,37.8,47.733333333333334,24.2,8.2,5.8,15.6,20.333333333333332,110.6,-2.8666666666666667,-1.2,0.06666666666666667,-1.0666666666666667,0.4666666666666667,0.4507042253521127,0.3403846153846154,0.7492957746478873,0.5510895562051554,2,241.66666666666666,39.0,86.53333333333333,12.0,35.0,15.6,18.8,9.6,37.13333333333333,46.733333333333334,22.066666666666666,7.066666666666666,4.4,16.0,16.866666666666667,105.6,1.1333333333333333,0.4666666666666667,3.3333333333333335,2.1333333333333333,0.5333333333333333,0.450693374422188,0.34285714285714286,0.8297872340425532,0.556930693069307
0,2022,2,241.66666666666666,41.06666666666667,87.8,13.0,36.86666666666667,13.8,18.666666666666668,9.533333333333333,32.8,42.333333333333336,24.133333333333333,7.8,3.933333333333333,11.6,18.666666666666668,108.93333333333334,1.3333333333333333,2.1333333333333333,-0.9333333333333333,-1.8666666666666667,0.5333333333333333,0.4677296886864085,0.352622061482821,0.7392857142857143,0.5672823218997362,2,240.0,37.733333333333334,87.46666666666667,10.666666666666666,31.533333333333335,16.733333333333334,20.333333333333332,11.733333333333333,32.53333333333333,44.266666666666666,24.4,7.8,3.2,14.533333333333333,19.8,102.86666666666666,-7.266666666666667,-2.6666666666666665,1.8,1.5333333333333334,0.3333333333333333,0.43140243902439024,0.3382663847780127,0.8229508196721311,0.5334670170100954
0,2022,2,241.66666666666666,40.333333333333336,89.4,11.066666666666666,35.733333333333334,13.4,17.6,10.266666666666667,36.333333333333336,46.6,23.066666666666666,6.866666666666666,6.066666666666666,13.133333333333333,19.866666666666667,105.13333333333334,1.8666666666666667,0.5333333333333333,-3.3333333333333335,3.066666666666667,0.4,0.4511558538404176,0.30970149253731344,0.7613636363636364,0.5411210848499821,2,241.66666666666666,37.93333333333333,83.93333333333334,12.0,35.6,16.2,20.733333333333334,9.933333333333334,31.333333333333332,41.266666666666666,23.933333333333334,7.666666666666667,2.3333333333333335,14.333333333333334,20.2,104.06666666666666,-1.8,-2.2,0.8,-0.26666666666666666,0.4666666666666667,0.45194598888006354,0.33707865168539325,0.7813504823151125,0.5591615084823476
1,2022,3,240.0,40.86666666666667,84.8,13.2,33.8,17.466666666666665,21.133333333333333,8.066666666666666,35.266666666666666,43.333333333333336,27.066666666666666,6.933333333333334,4.866666666666666,14.0,18.6,112.4,7.333333333333333,1.8666666666666667,0.8,-2.066666666666667,0.8,0.48191823899371067,0.3905325443786982,0.8264984227129337,0.5972454444979738,2,245.0,40.0,92.0,14.066666666666666,41.733333333333334,15.466666666666667,20.133333333333333,13.333333333333334,32.93333333333333,46.266666666666666,23.066666666666666,8.266666666666667,6.4,15.733333333333333,24.266666666666666,109.53333333333333,2.3333333333333335,3.4,-4.666666666666667,-1.4666666666666666,0.5333333333333333,0.43478260869565216,0.33706070287539935,0.7682119205298014,0.5430040717042991
0,2022,2,240.0,39.2,83.6,9.933333333333334,31.133333333333333,14.933333333333334,19.666666666666668,9.333333333333334,36.4,45.733333333333334,25.0,5.8,5.266666666666667,14.733333333333333,17.8,103.26666666666667,-0.5333333333333333,-0.5333333333333333,-1.2,2.4,0.6,0.4688995215311005,0.31905781584582443,0.7593220338983051,0.5596907067495303,2,240.0,38.2,83.73333333333333,12.733333333333333,35.2,15.4,19.866666666666667,9.8,35.13333333333333,44.93333333333333,23.866666666666667,7.0,4.466666666666667,16.266666666666666,16.466666666666665,104.53333333333333,3.933333333333333,1.9333333333333333,1.7333333333333334,3.533333333333333,0.6,0.45621019108280253,0.36174242424242425,0.7751677852348994,0.5651998385143319
1,2022,2,241.66666666666666,38.06666666666667,86.06666666666666,12.333333333333334,37.46666666666667,16.466666666666665,23.8,9.133333333333333,36.06666666666667,45.2,22.4,6.466666666666667,5.4,18.2,19.466666666666665,104.93333333333334,-8.0,-0.4,-1.2,-0.6,0.26666666666666666,0.44229279628195195,0.3291814946619217,0.6918767507002801,0.5434782608695653,2,240.0,36.666666666666664,89.8,11.0,37.733333333333334,13.533333333333333,18.266666666666666,9.2,35.333333333333336,44.53333333333333,21.866666666666667,7.533333333333333,4.866666666666666,14.0,19.133333333333333,97.86666666666666,-11.533333333333333,-1.8,-2.1333333333333333,-4.2,0.2,0.4083147735708983,0.2915194346289753,0.7408759124087592,0.5001499086919785
0,2022,2,240.0,41.666666666666664,88.06666666666666,12.733333333333333,33.0,15.733333333333333,19.866666666666667,9.133333333333333,35.13333333333333,44.266666666666666,23.533333333333335,6.866666666666666,4.6,11.666666666666666,17.266666666666666,111.8,3.2666666666666666,-0.7333333333333333,2.533333333333333,1.2,0.5333333333333333,0.47312641937925815,0.38585858585858585,0.7919463087248322,0.5774316172217172,2,243.33333333333334,38.333333333333336,87.46666666666667,10.733333333333333,31.333333333333332,16.466666666666665,20.733333333333334,9.6,33.93333333333333,43.53333333333333,21.733333333333334,7.933333333333334,5.6,11.866666666666667,19.066666666666666,103.86666666666666,-2.6,-1.1333333333333333,1.0666666666666667,-3.8,0.4,0.4382621951219512,0.3425531914893617,0.7942122186495176,0.5376715165235637
1,2022,3,245.0,40.4,90.33333333333333,11.6,35.733333333333334,17.733333333333334,24.0,11.333333333333334,33.46666666666667,44.8,22.0,7.4,4.266666666666667,14.866666666666667,19.133333333333333,110.13333333333334,-4.466666666666667,-0.26666666666666666,2.066666666666667,-2.2,0.3333333333333333,0.44723247232472324,0.3246268656716418,0.7388888888888889,0.545790934320074,1,241.66666666666666,39.333333333333336,86.06666666666666,12.666666666666666,35.46666666666667,15.266666666666667,18.266666666666666,9.0,35.86666666666667,44.86666666666667,22.733333333333334,6.6,4.333333333333333,15.533333333333333,17.066666666666666,106.6,0.06666666666666667,1.4666666666666666,2.466666666666667,0.2,0.5333333333333333,0.45701006971340047,0.35714285714285715,0.8357664233576643,0.566394627220947
0,2022,1,241.66666666666666,40.53333333333333,87.06666666666666,12.866666666666667,36.666666666666664,14.066666666666666,19.066666666666666,9.2,32.93333333333333,42.13333333333333,23.666666666666668,7.533333333333333,3.8666666666666667,11.933333333333334,18.866666666666667,108.0,-0.13333333333333333,1.6666666666666667,-1.0,-2.0,0.4666666666666667,0.4655436447166922,0.3509090909090909,0.7377622377622378,0.5657056654374791,2,241.66666666666666,42.8,93.2,11.266666666666667,33.2,15.4,20.4,12.8,34.6,47.4,25.933333333333334,9.333333333333334,6.866666666666666,12.466666666666667,18.8,112.26666666666667,0.06666666666666667,-2.2666666666666666,-0.7333333333333333,3.933333333333333,0.5333333333333333,0.4592274678111588,0.3393574297188755,0.7549019607843137,0.5493788495667606
0,2022,2,240.0,37.53333333333333,86.66666666666667,11.733333333333333,34.53333333333333,16.2,20.533333333333335,10.866666666666667,34.93333333333333,45.8,20.733333333333334,6.933333333333334,5.733333333333333,14.0,19.4,103.0,-2.466666666666667,-1.0666666666666667,0.8666666666666667,0.4,0.4,0.4330769230769231,0.33976833976833976,0.788961038961039,0.5381325234061525,3,240.0,39.13333333333333,86.13333333333334,12.333333333333334,36.2,13.933333333333334,18.066666666666666,9.0,32.666666666666664,41.666666666666664,24.133333333333333,6.266666666666667,3.933333333333333,11.733333333333333,17.533333333333335,104.53333333333333,-2.466666666666667,0.6666666666666666,1.0,-2.6,0.4,0.45433436532507737,0.3406998158379374,0.7712177121771218,0.555539808962331
0,2022,1,240.0,41.666666666666664,85.86666666666666,15.133333333333333,41.13333333333333,15.866666666666667,20.4,10.466666666666667,35.8,46.266666666666666,29.066666666666666,10.133333333333333,4.866666666666666,16.333333333333332,20.866666666666667,114.33333333333333,14.533333333333333,3.2666666666666666,-0.7333333333333333,6.533333333333333,0.8666666666666667,0.48524844720496896,0.3679092382495948,0.7777777777777778,0.602752628915256,2,240.0,42.6,91.33333333333333,9.533333333333333,27.466666666666665,11.933333333333334,16.933333333333334,9.0,35.6,44.6,27.6,8.4,5.133333333333334,12.733333333333333,15.466666666666667,106.66666666666667,-0.3333333333333333,-3.2,-1.5333333333333334,-2.3333333333333335,0.4,0.4664233576642336,0.3470873786407767,0.7047244094488189,0.5398984990821726
1,2022,2,241.66666666666666,40.0,87.86666666666666,14.8,39.333333333333336,15.333333333333334,21.133333333333333,10.4,37.666666666666664,48.06666666666667,23.2,7.066666666666666,4.4,14.066666666666666,15.933333333333334,110.13333333333334,4.8,1.0,2.6,2.8,0.6666666666666666,0.4552352048558422,0.376271186440678,0.7255520504731862,0.5667316189587507,1,241.66666666666666,38.93333333333333,83.93333333333334,12.466666666666667,35.13333333333333,16.066666666666666,20.333333333333332,9.666666666666666,31.133333333333333,40.8,24.333333333333332,7.466666666666667,2.7333333333333334,14.0,20.4,106.4,-0.06666666666666667,-1.2666666666666666,0.13333333333333333,-0.26666666666666666,0.5333333333333333,0.46386020651310567,0.3548387096774194,0.7901639344262295,0.5727820844099913
0,2022,2,240.0,39.46666666666667,87.26666666666667,13.066666666666666,37.266666666666666,16.2,19.733333333333334,9.733333333333333,33.0,42.733333333333334,23.733333333333334,7.8,4.6,13.0,19.066666666666666,108.2,-2.2666666666666666,0.06666666666666667,1.2666666666666666,-0.6,0.5333333333333333,0.452253628724217,0.35062611806797855,0.8209459459459459,0.5638392484922597,1,241.66666666666666,38.266666666666666,86.46666666666667,11.466666666666667,34.8,17.266666666666666,20.4,10.266666666666667,36.13333333333333,46.4,21.666666666666668,6.733333333333333,4.533333333333333,13.466666666666667,17.266666666666666,105.26666666666667,3.8,-1.3333333333333333,2.3333333333333335,2.933333333333333,0.6,0.4425597532767926,0.32950191570881227,0.8464052287581699,0.5514654522086557
0,2022,1,240.0,40.13333333333333,85.06666666666666,12.733333333333333,33.666666666666664,18.933333333333334,22.8,8.4,34.93333333333333,43.333333333333336,26.8,6.733333333333333,5.0,13.8,19.4,111.93333333333334,5.933333333333334,1.3333333333333333,1.9333333333333333,-3.066666666666667,0.8,0.4717868338557994,0.3782178217821782,0.8304093567251462,0.5885115809545174,2,240.0,41.6,88.13333333333334,11.4,31.0,15.6,19.066666666666666,9.6,33.666666666666664,43.266666666666666,23.333333333333332,7.866666666666666,3.6666666666666665,13.533333333333333,20.0,110.2,3.066666666666667,-0.4666666666666667,-3.8,0.8666666666666667,0.6,0.4720121028744327,0.36774193548387096,0.8181818181818182,0.5708503702066527
1,2022,2,241.66666666666666,37.8,86.13333333333334,12.4,37.8,17.0,24.0,8.866666666666667,36.13333333333333,45.0,22.8,6.4,5.466666666666667,17.333333333333332,19.133333333333333,105.0,-7.733333333333333,-0.8,-0.9333333333333333,-0.9333333333333333,0.3333333333333333,0.4388544891640867,0.328042328042328,0.7083333333333334,0.542953667953668,2,240.0,38.13333333333333,87.6,10.733333333333333,30.6,17.333333333333332,21.133333333333333,11.866666666666667,33.266666666666666,45.13333333333333,24.866666666666667,7.733333333333333,3.3333333333333335,13.933333333333334,20.333333333333332,104.33333333333333,-3.466666666666667,-1.9333333333333333,2.066666666666667,2.8666666666666667,0.4,0.4353120243531202,0.35076252723311546,0.8201892744479495,0.5383631009714616
1,2022,3,240.0,39.46666666666667,90.0,11.466666666666667,32.93333333333333,14.466666666666667,18.533333333333335,13.0,29.2,42.2,20.866666666666667,8.6,5.266666666666667,12.6,20.0,104.86666666666666,-3.8,-1.2,-2.8666666666666667,-2.2666666666666666,0.3333333333333333,0.43851851851851853,0.3481781376518219,0.7805755395683454,0.5341909367528799,2,240.0,39.46666666666667,83.86666666666666,10.066666666666666,31.066666666666666,14.333333333333334,18.933333333333334,8.866666666666667,36.13333333333333,45.0,25.133333333333333,5.733333333333333,5.066666666666666,14.533333333333333,18.266666666666666,103.33333333333333,-0.9333333333333333,-0.6,-1.9333333333333333,0.8666666666666667,0.6,0.47058823529411764,0.3240343347639485,0.7570422535211268,0.5603922022328918
0,2022,2,240.0,41.0,86.86666666666666,12.533333333333333,32.53333333333333,16.466666666666665,20.866666666666667,9.066666666666666,34.86666666666667,43.93333333333333,23.333333333333332,6.666666666666667,4.533333333333333,11.733333333333333,17.533333333333335,111.0,3.7333333333333334,-0.06666666666666667,3.0,1.0,0.5333333333333333,0.47198772064466615,0.38524590163934425,0.7891373801916933,0.5778360819590205,4,243.33333333333334,42.6,92.6,14.333333333333334,38.13333333333333,15.466666666666667,20.533333333333335,9.933333333333334,33.86666666666667,43.8,26.6,8.733333333333333,5.733333333333333,13.066666666666666,19.933333333333334,115.0,-0.6666666666666666,0.9333333333333333,-1.7333333333333334,-5.133333333333334,0.5333333333333333,0.46004319654427644,0.3758741258741259,0.7532467532467533,0.5657518432031066
0,2022,2,240.0,38.4,83.66666666666667,13.0,35.333333333333336,14.933333333333334,19.0,9.666666666666666,35.6,45.266666666666666,24.466666666666665,6.333333333333333,4.333333333333333,16.266666666666666,16.8,104.73333333333333,4.733333333333333,2.533333333333333,1.0,4.733333333333333,0.6,0.4589641434262948,0.36792452830188677,0.7859649122807018,0.5690379600115908,2,240.0,41.46666666666667,84.33333333333333,16.266666666666666,41.93333333333333,15.866666666666667,21.0,9.2,34.8,44.0,24.4,7.4,5.266666666666667,14.533333333333333,19.533333333333335,115.06666666666666,8.466666666666667,4.933333333333334,1.4,3.933333333333333,0.6,0.491699604743083,0.38791732909379967,0.7555555555555555,0.6148475349102309
1,2022,2,241.66666666666666,40.733333333333334,88.93333333333334,14.933333333333334,39.8,15.466666666666667,21.066666666666666,11.2,38.2,49.4,24.066666666666666,6.933333333333334,4.466666666666667,14.0,16.066666666666666,111.86666666666666,7.266666666666667,0.6666666666666666,3.0,5.466666666666667,0.7333333333333333,0.4580209895052474,0.37520938023450584,0.7341772151898734,0.5695704122087656,1,240.0,38.6,84.8,12.933333333333334,35.86666666666667,14.666666666666666,18.666666666666668,10.333333333333334,35.06666666666667,45.4,23.866666666666667,6.866666666666666,4.533333333333333,15.933333333333334,16.4,104.8,4.466666666666667,2.0,0.8666666666666667,4.4,0.5333333333333333,0.455188679245283,0.36059479553903345,0.7857142857142857,0.5633600917431193
0,2022,2,241.66666666666666,38.06666666666667,84.33333333333333,12.866666666666667,36.6,16.333333333333332,20.8,9.8,31.2,41.0,24.266666666666666,7.666666666666667,3.0,14.066666666666666,20.333333333333332,105.33333333333333,-1.7333333333333334,-1.0666666666666667,0.13333333333333333,-1.8,0.4666666666666667,0.45138339920948617,0.35154826958105645,0.7852564102564102,0.5633682288843883,2,241.66666666666666,42.46666666666667,92.86666666666666,10.8,32.666666666666664,15.8,21.066666666666666,13.266666666666667,35.2,48.46666666666667,25.4,9.4,6.733333333333333,13.2,19.266666666666666,111.53333333333333,0.4,-3.2,-0.4,5.133333333333334,0.5333333333333333,0.457286432160804,0.3306122448979592,0.75,0.5460040207827472
0,2022,3,245.0,40.333333333333336,92.26666666666667,13.8,41.06666666666667,16.466666666666665,21.266666666666666,13.933333333333334,32.46666666666667,46.4,23.4,8.066666666666666,6.2,15.466666666666667,23.733333333333334,110.93333333333334,3.3333333333333335,3.1333333333333333,-4.066666666666666,0.06666666666666667,0.5333333333333333,0.43713872832369943,0.336038961038961,0.774294670846395,0.5458028287281219,1,240.0,41.86666666666667,87.6,13.2,33.13333333333333,16.0,20.333333333333332,9.4,35.4,44.8,24.066666666666666,6.2,4.466666666666667,11.866666666666667,17.2,112.93333333333334,4.733333333333333,0.6,2.2666666666666666,2.3333333333333335,0.5333333333333333,0.4779299847792998,0.3983903420523139,0.7868852459016393,0.5848639690650462
1,2022,3,240.0,42.4,88.0,11.866666666666667,30.533333333333335,15.6,19.8,8.533333333333333,35.733333333333334,44.266666666666666,25.466666666666665,9.333333333333334,3.933333333333333,13.333333333333334,18.666666666666668,112.26666666666667,9.733333333333333,1.0,0.8666666666666667,-2.933333333333333,0.9333333333333333,0.4818181818181818,0.388646288209607,0.7878787878787878,0.5804174593983511,2,240.0,42.8,90.86666666666666,9.866666666666667,27.733333333333334,11.866666666666667,16.6,9.2,35.13333333333333,44.333333333333336,27.333333333333332,8.266666666666667,5.2,12.866666666666667,15.733333333333333,107.33333333333333,-0.6,-3.066666666666667,-1.8,-2.1333333333333333,0.4,0.471019809244314,0.3557692307692308,0.714859437751004,0.546667028847721
0,2022,1,243.33333333333334,42.8,92.2,14.733333333333333,38.266666666666666,16.0,21.0,9.933333333333334,34.6,44.53333333333333,26.066666666666666,8.8,5.6,12.8,19.866666666666667,116.33333333333333,1.5333333333333334,1.6666666666666667,-0.6666666666666666,-3.6666666666666665,0.6,0.4642082429501085,0.38501742160278746,0.7619047619047619,0.5734095688748686,3,243.33333333333334,38.333333333333336,87.73333333333333,10.533333333333333,30.933333333333334,16.333333333333332,20.466666666666665,9.666666666666666,34.2,43.86666666666667,21.6,7.866666666666666,5.666666666666667,11.666666666666666,19.666666666666668,103.53333333333333,-2.8,-1.6,0.4,-3.466666666666667,0.4,0.4369300911854103,0.34051724137931033,0.7980456026058632,0.5351186702318274
1,2022,3,241.66666666666666,39.8,88.86666666666666,10.733333333333333,35.333333333333336,14.666666666666666,19.133333333333333,10.6,35.93333333333333,46.53333333333333,22.533333333333335,6.8,6.133333333333334,13.266666666666667,19.933333333333334,105.0,1.5333333333333334,0.26666666666666666,-1.9333333333333333,3.2666666666666666,0.4,0.44786196549137286,0.30377358490566037,0.7665505226480837,0.5396496902582095,1,240.0,38.2,83.13333333333334,9.933333333333334,31.066666666666666,15.333333333333334,20.0,8.933333333333334,35.4,44.333333333333336,24.2,5.733333333333333,5.0,13.933333333333334,18.866666666666667,101.66666666666667,-3.6,-0.8666666666666667,-1.2666666666666666,-0.3333333333333333,0.5333333333333333,0.4595028067361668,0.3197424892703863,0.7666666666666667,0.5529369108049311
0,2022,4,240.0,35.666666666666664,86.4,11.533333333333333,36.733333333333334,17.733333333333334,21.866666666666667,10.266666666666667,32.333333333333336,42.6,21.4,7.666666666666667,4.533333333333333,14.6,20.0,100.6,-7.866666666666666,-0.4,2.0,-3.6666666666666665,0.2,0.41280864197530864,0.3139745916515426,0.8109756097560976,0.5238419240168851,4,240.0,36.2,89.33333333333333,11.866666666666667,38.8,14.533333333333333,19.466666666666665,10.8,36.13333333333333,46.93333333333333,19.866666666666667,6.8,5.0,13.866666666666667,17.4,98.8,-8.666666666666666,-1.8666666666666667,-0.13333333333333333,-0.6,0.3333333333333333,0.4052238805970149,0.30584192439862545,0.7465753424657534,0.5046033994334278
1,2022,2,240.0,41.86666666666667,87.73333333333333,11.6,31.133333333333333,15.266666666666667,18.866666666666667,8.866666666666667,34.46666666666667,43.333333333333336,23.466666666666665,7.666666666666667,4.266666666666667,13.533333333333333,19.533333333333335,110.6,3.933333333333333,0.06666666666666667,-3.6,0.0,0.6666666666666666,0.47720364741641336,0.37259100642398285,0.8091872791519434,0.5758337267097993,2,240.0,39.46666666666667,85.86666666666666,13.066666666666666,36.53333333333333,13.6,17.4,9.133333333333333,32.666666666666664,41.8,24.333333333333332,6.4,3.7333333333333334,11.8,18.133333333333333,105.6,-0.9333333333333333,1.4666666666666666,-0.13333333333333333,-1.4666666666666666,0.4666666666666667,0.45962732919254656,0.35766423357664234,0.7816091954022989,0.5645690171366656
0,2022,2,240.0,39.6,87.73333333333333,12.466666666666667,36.6,17.0,20.866666666666667,9.933333333333334,32.13333333333333,42.06666666666667,23.4,7.8,4.466666666666667,12.666666666666666,19.466666666666665,108.66666666666667,-4.4,-1.0,0.7333333333333333,-1.6666666666666667,0.4666666666666667,0.4513677811550152,0.3406193078324226,0.8146964856230032,0.5606306578983573,2,241.66666666666666,38.86666666666667,86.26666666666667,12.333333333333334,34.53333333333333,15.133333333333333,18.666666666666668,9.133333333333333,35.53333333333333,44.666666666666664,22.666666666666668,6.533333333333333,4.2,15.4,17.6,105.2,-1.2,1.0,1.9333333333333333,-0.4666666666666667,0.4666666666666667,0.45054095826893353,0.35714285714285715,0.8107142857142857,0.556731583403895
1,2022,2,240.0,41.2,85.8,14.666666666666666,40.4,16.0,20.866666666666667,10.6,35.4,46.0,28.4,9.866666666666667,4.733333333333333,16.466666666666665,21.0,113.06666666666666,11.466666666666667,2.7333333333333334,-0.8666666666666667,6.066666666666666,0.8,0.4801864801864802,0.36303630363036304,0.7667731629392971,0.5952046717951598,3,240.0,37.666666666666664,89.93333333333334,11.266666666666667,37.333333333333336,13.733333333333333,18.333333333333332,9.333333333333334,35.13333333333333,44.46666666666667,22.466666666666665,7.4,5.066666666666666,14.2,19.2,100.33333333333333,-10.8,-2.0,-1.7333333333333334,-3.2666666666666666,0.2,0.41882876204596,0.30178571428571427,0.7490909090909091,0.5119047619047619
1,2022,4,250.0,40.93333333333333,89.66666666666667,11.8,34.666666666666664,17.666666666666668,23.933333333333334,9.733333333333333,37.6,47.333333333333336,24.6,8.2,5.666666666666667,15.466666666666667,20.2,111.33333333333333,-2.933333333333333,-1.2666666666666666,-0.2,-0.4,0.4666666666666667,0.45650557620817844,0.3403846153846154,0.7381615598885793,0.5555703411933783,3,241.66666666666666,39.46666666666667,87.06666666666666,11.8,34.53333333333333,17.866666666666667,21.0,10.333333333333334,36.06666666666667,46.4,22.333333333333332,6.6,4.733333333333333,13.2,17.6,108.6,4.533333333333333,-0.9333333333333333,2.1333333333333333,3.8,0.6,0.45329249617151607,0.3416988416988417,0.8507936507936508,0.5638238958881352
0,2022,1,240.0,42.333333333333336,91.13333333333334,9.666666666666666,27.8,12.066666666666666,16.933333333333334,9.266666666666667,35.4,44.666666666666664,27.133333333333333,8.666666666666666,5.333333333333333,12.733333333333333,16.333333333333332,106.4,0.0,-2.7333333333333334,-1.8,-2.466666666666667,0.4,0.46452084857351866,0.34772182254196643,0.7125984251968503,0.5396413211068734,3,240.0,37.46666666666667,86.73333333333333,12.2,35.6,15.933333333333334,20.133333333333333,11.0,34.4,45.4,20.733333333333334,6.933333333333334,5.533333333333333,14.066666666666666,18.933333333333334,103.06666666666666,-2.533333333333333,-0.8666666666666667,1.0,0.4666666666666667,0.4,0.43197540353574176,0.34269662921348315,0.7913907284768212,0.5390967166011102
0,2022,3,241.66666666666666,40.13333333333333,87.6,12.933333333333334,36.733333333333334,13.466666666666667,18.266666666666666,9.4,32.8,42.2,23.8,8.133333333333333,3.7333333333333334,12.266666666666667,18.866666666666667,106.66666666666667,0.4,2.0,-0.8,-2.4,0.4666666666666667,0.4581430745814307,0.35208711433756806,0.7372262773722628,0.5576622797233995,3,240.0,40.333333333333336,86.6,11.8,32.13333333333333,18.8,22.6,8.933333333333334,35.266666666666666,44.2,26.4,6.8,4.866666666666666,13.2,19.466666666666665,111.26666666666667,5.066666666666666,0.6,1.4,-1.8666666666666667,0.7333333333333333,0.4657428791377983,0.36721991701244816,0.831858407079646,0.5762484808308473
1,2022,3,241.66666666666666,37.86666666666667,85.53333333333333,12.8,38.333333333333336,16.933333333333334,24.066666666666666,9.133333333333333,35.666666666666664,44.8,22.733333333333334,6.333333333333333,5.4,17.0,19.266666666666666,105.46666666666667,-6.266666666666667,-0.13333333333333333,-0.8,-1.4,0.4,0.4427123928293063,0.3339130434782609,0.703601108033241,0.5486045608389281,1,240.0,40.733333333333334,86.8,11.6,32.06666666666667,18.6,22.533333333333335,9.2,35.333333333333336,44.53333333333333,26.6,6.8,4.866666666666666,12.866666666666667,19.533333333333335,111.66666666666667,4.866666666666666,0.5333333333333333,0.8666666666666667,-1.2,0.7333333333333333,0.46927803379416283,0.36174636174636177,0.8254437869822485,0.5772995478107422
1,2022,2,240.0,38.4,85.26666666666667,13.266666666666667,36.93333333333333,14.866666666666667,18.733333333333334,10.066666666666666,35.333333333333336,45.4,24.2,7.133333333333334,4.6,15.4,16.666666666666668,104.93333333333334,3.8666666666666667,2.2666666666666666,0.13333333333333333,3.8666666666666667,0.4666666666666667,0.4503518373729476,0.3592057761732852,0.7935943060498221,0.5610848114983175,2,240.0,41.53333333333333,87.26666666666667,11.866666666666667,31.4,15.066666666666666,18.866666666666667,8.733333333333333,34.53333333333333,43.266666666666666,23.733333333333334,7.4,4.4,13.666666666666666,19.4,110.0,3.2,0.3333333333333333,-3.4,-0.6,0.6666666666666666,0.47593582887700536,0.37791932059447986,0.7985865724381626,0.5755064456721916
0,2022,3,240.0,39.266666666666666,89.8,11.333333333333334,32.8,14.533333333333333,18.8,13.0,29.533333333333335,42.53333333333333,21.2,8.133333333333333,5.133333333333334,12.333333333333334,20.066666666666666,104.4,-3.6,-1.3333333333333333,-2.6666666666666665,-1.8666666666666667,0.3333333333333333,0.437268002969562,0.34552845528455284,0.7730496453900709,0.5322620115833265,2,240.0,36.46666666666667,89.0,11.466666666666667,37.733333333333334,14.866666666666667,19.733333333333334,10.4,35.86666666666667,46.266666666666666,19.8,7.0,5.6,13.533333333333333,17.2,99.26666666666667,-8.133333333333333,-2.533333333333333,0.8,-1.4666666666666666,0.3333333333333333,0.40973782771535583,0.303886925795053,0.7533783783783784,0.5081078867625781
0,2022,2,243.33333333333334,40.2,92.33333333333333,13.8,40.733333333333334,16.2,21.0,14.0,32.733333333333334,46.733333333333334,23.333333333333332,8.2,6.0,14.933333333333334,23.066666666666666,110.4,3.066666666666667,2.2,-3.933333333333333,0.5333333333333333,0.5333333333333333,0.4353790613718412,0.33878887070376434,0.7714285714285715,0.5434497243370964,3,240.0,41.4,84.93333333333334,16.466666666666665,42.4,15.333333333333334,20.133333333333333,9.6,34.4,44.0,24.0,7.533333333333333,5.333333333333333,14.533333333333333,19.133333333333333,114.6,7.333333333333333,4.666666666666667,1.6,3.066666666666667,0.6,0.48744113029827313,0.38836477987421386,0.7615894039735099,0.610926305015353
